,date,tweet,clean_tweet,processed,sentiment,main_topic
370,2023-06-01,"Buen día, es más fácil que usted obtenga el crédito con alguna caja popular, no hay peor lucha que la que no se hace, saludos","buen , fácil usted obtenga crédito alguna caja popular , peor lucha , saludos","['buen', 'fácil', 'usted', 'obtenga', 'crédito', 'alguna', 'caja', 'popular', 'peor', 'lucha', 'saludos']",Positive,Contrataciones
371,2023-06-02,Gracias,,[],Neutral,Comentario
372,2023-06-02,Gracias quedó en espera,quedó espera,"['quedó', 'espera']",Neutral,Ayuda
373,2023-06-02,les dejé un DM solicitando de su valioso apoyo.Saludos,dejé dm solicitando valioso apoyo.saludos,"['dejé', 'dm', 'solicitando', 'valioso', 'apoyo', 'saludos']",Neutral,Contrataciones
374,2023-06-02,Muchas gracias Un mes gratis de,mes gratis,"['mes', 'gratis']",Positive,Crédito
375,2023-06-03,"Gracias, ya envié mi duda",", envié duda","['envié', 'duda']",Neutral,Comentario
376,2023-06-03,Gracias por responder! Me da mucho gusto que te hayan solucionado rápido. Ojalá así sea mi caso 🤞🏼Saludos,responder ! da gusto solucionado rápido . ojalá caso saludos,"['responder', 'da', 'gusto', 'solucionado', 'rápido', 'ojalá', 'caso', 'saludos']",Neutral,Contrataciones
377,2023-06-03,"Gracias lic hace tres años, si usted dice que no me deben negar volveré a hacerlo, muy amable por su atención un abrazo","lic tres años , usted dice deben negar volveré hacerlo , amable atención abrazo","['lic', 'tres', 'años', 'usted', 'dice', 'deben', 'negar', 'volveré', 'hacerlo', 'amable', 'atención', 'abrazo']",Neutral,Aplicación
378,2023-06-03,"Muchas gracias, si lo haré de nuevo un abrazo fuee 🫶",", haré nuevo abrazo fuee","['haré', 'nuevo', 'abrazo', 'fuee']",Neutral,Comentario
379,2023-06-03,Por favor . Gracias,.,[],Neutral,Comentario
380,2023-06-05,"Gracias, saludos",", saludos",['saludos'],Neutral,Contrataciones
381,2023-06-05,Muchas gracias por responder!Acabo de lograr el desbloqueo!,responder ! acabo lograr desbloqueo !,"['responder', 'acabo', 'lograr', 'desbloqueo']",Neutral,Comentario
382,2023-06-05,Espero que si,espero,['espero'],Neutral,Comentario
383,2023-06-06,"JAJAJAJJAJA VIC, trabajo en hey, cualquier duda no dudes en mandarme mensajito🫶🏻","jajajajjaja vic , trabajo , cualquier duda dudes mandarme mensajito","['jajajajjaja', 'vic', 'trabajo', 'cualquier', 'duda', 'dudes', 'mandarme', 'mensajito']",Neutral,Comentario
384,2023-06-07,Gracias,,[],Neutral,Comentario
385,2023-06-07,Las de tienen buenos diseños.,buenos diseños .,"['buenos', 'diseños']",Neutral,Comentario
386,2023-06-08,HOLA???,? ? ?,[],Neutral,Comentario
387,2023-06-10,Con Hey siempre tienes el control de tus finanzas y ahora también el de todos tus movimientos gracias a las notificaciones qu…,siempre control finanzas movimientos notificaciones qu…,"['siempre', 'control', 'finanzas', 'movimientos', 'notificaciones', 'qu']",Neutral,Comentario
388,2023-06-12,"Gracias, estoy al pendiente de la información.",", pendiente información .","['pendiente', 'información']",Neutral,Contrataciones
389,2023-06-13,Yo fui muy feliz por muchos años con la Santander Free hasta que me cambié a HeyBanco y su tarjeta me pareció una chulada. Recomiendo ampliamente.,feliz años santander free cambié pareció chulada . recomiendo ampliamente .,"['feliz', 'años', 'santander', 'free', 'cambié', 'pareció', 'chulada', 'recomiendo', 'ampliamente']",Positive,Contrataciones
390,2023-06-15,Hola. En mi caso me comuniqué al 81 4392 2626 y allí me resolvieron. Por founa fue algo sencillo y rápido ¡Suee!,. caso comuniqué 81 4392 2626 allí resolvieron . founa sencillo rápido ¡suee !,"['caso', 'comuniqué', '81', '4392', '2626', 'allí', 'resolvieron', 'founa', 'sencillo', 'rápido', 'suee']",Neutral,Contrataciones
391,2023-06-15,Más fácil que Now saque sus tarjetas de crédito,fácil now saque tarjetas crédito,"['fácil', 'now', 'saque', 'tarjetas', 'crédito']",Neutral,Aplicación
392,2023-06-16,"Perfecto, iré a un punto Hey. Gracias, bebé LOL","perfecto , iré punto . , bebé lol","['perfecto', 'iré', 'punto', 'bebé', 'lol']",Positive,Comentario
393,2023-06-16,"He probado 4 bancos tradicionales diferentes y hasta el momento el mejor manejando MSI, ha sido ✅Te permite ver exactamente cuánto debes en total. ✅ Te da la lista de todos los pagos futuros que tendrás que hacer mes por mes. ✅ Te da cashback de 2% en efectivo.","probado 4 bancos tradicionales diferentes momento mejor manejando msi , sido permite ver exactamente cuánto debes total . da lista pagos futuros hacer mes mes . da cashback 2 % efectivo .","['probado', '4', 'bancos', 'tradicionales', 'diferentes', 'momento', 'mejor', 'manejando', 'msi', 'sido', 'permite', 'ver', 'exactamente', 'cuánto', 'debes', 'total', 'da', 'lista', 'pagos', 'futuros', 'hacer', 'mes', 'mes', 'da', 'cashback', '2', 'efectivo']",Neutral,Crédito
394,2023-06-17,Oye 🌝 Qué excelente tiempo de respuesta y amable personal en tu centro de atención ♥️ 🥰,oye excelente tiempo respuesta amable personal centro atención,"['oye', 'excelente', 'tiempo', 'respuesta', 'amable', 'personal', 'centro', 'atención']",Neutral,Comentario
395,2023-06-18,Listo muchas Gracias,,[],Neutral,Comentario
396,2023-06-19,Gracias,,[],Neutral,Comentario
397,2023-06-19,Muchas gracias,,[],Neutral,Comentario
398,2023-06-19,¡Estamos para servie!,¡estamos servie !,"['estamos', 'servie']",Neutral,Comentario
399,2023-06-19,Con es tan sencillo hacer todo tipo de movimientos desde mi celular. Además tienen una super tasa de rendimiento…,sencillo hacer tipo movimientos celular . además super tasa rendimiento…,"['sencillo', 'hacer', 'tipo', 'movimientos', 'celular', 'además', 'super', 'tasa', 'rendimiento']",Positive,Crédito
400,2023-06-20,Muchas gracias,,[],Neutral,Comentario
401,2023-06-20,"hola , les mandé un dm, gracias !",", mandé dm , !","['mandé', 'dm']",Neutral,Ayuda
402,2023-06-20,Muchas gracias! Si entrare para levantar un repoe a,! entrare levantar repoe,"['entrare', 'levantar', 'repoe']",Neutral,Comentario
403,2023-06-20,La de está más coqueta y tienen beneficios reales. 🔥,coqueta beneficios reales .,"['coqueta', 'beneficios', 'reales']",Neutral,Comentario
404,2023-06-20,Listos! 💪🏼heybanco PalNoe2021,listos ! palnoe2021,"['listos', 'palnoe2021']",Neutral,Comentario
405,2023-06-21,"Gracias, arreglado",", arreglado",['arreglado'],Neutral,Comentario
406,2023-06-21,Gracias 😊🤗,,[],Neutral,Comentario
407,2023-06-21,"Muchas Gracias, ya fue resuelto, gracias por el sopoe. Excelente servicio 👌🏽",", resuelto , sopoe . excelente servicio","['resuelto', 'sopoe', 'excelente', 'servicio']",Neutral,Comentario
408,2023-06-21,Muchas gracias por la felicitación 🤗,felicitación,['felicitación'],Neutral,Comentario
409,2023-06-21,Si nunca había tenido este tipo de situación con otros métodos de pago y se me hace increíble como una operación tan sencilla como pagar con tu tarjeta de en una página web se conviee en toda una mala experiencia de usuario con su servicio.,nunca tipo situación métodos pago increíble operación sencilla pagar página web conviee toda mala experiencia usuario servicio .,"['nunca', 'tipo', 'situación', 'métodos', 'pago', 'increíble', 'operación', 'sencilla', 'pagar', 'página', 'web', 'conviee', 'toda', 'mala', 'experiencia', 'usuario', 'servicio']",Neutral,Contrataciones
410,2023-06-22,Vaaaaa gracias por el dato,vaaaaa dato,"['vaaaaa', 'dato']",Neutral,Comentario
411,2023-06-22,"Buen dia, saque un carro usado en merkauto, y me autorizaron el crédito el lunes 19 de Junio pero es fecha que no me llaman a firmar contrato y factura, como puedo saber cuando esta listo porque esta tardando mucho un proceso como este, gracias.","buen dia , saque carro usado merkauto , autorizaron crédito lunes 19 junio fecha llaman firmar contrato factura , puedo saber tardando proceso , .","['buen', 'dia', 'saque', 'carro', 'usado', 'merkauto', 'autorizaron', 'crédito', 'lunes', '19', 'junio', 'fecha', 'llaman', 'firmar', 'contrato', 'factura', 'puedo', 'saber', 'tardando', 'proceso']",Neutral,Aplicación
412,2023-06-22,"Para que estén bien atentos a lo que les llega, gracias a les compao el correo para que vean por dónde les quieren llegar. Pónganse listos.","bien atentos llega , compao correo vean dónde quieren llegar . pónganse listos .","['bien', 'atentos', 'llega', 'compao', 'correo', 'vean', 'dónde', 'quieren', 'llegar', 'pónganse', 'listos']",Neutral,Comentario
413,2023-06-23,AMO heybanco bien cabron. Jaja,amo bien cabron . jaja,"['amo', 'bien', 'cabron', 'jaja']",Neutral,Aplicación
414,2023-06-24,Por fiiiin modificaron la app de ya detecta mi huella y tiene una bonita sección de métricas de tus gastos. Ah y pagué sin temas la luz.,fiiiin modificaron app detecta huella bonita sección métricas gastos . ah pagué temas luz .,"['fiiiin', 'modificaron', 'app', 'detecta', 'huella', 'bonita', 'sección', 'métricas', 'gastos', 'ah', 'pagué', 'temas', 'luz']",Neutral,Aplicación
415,2023-06-27,Yo estoy con la verdad✨,verdad,['verdad'],Neutral,Comentario
416,2023-06-28,Gracias!,!,[],Neutral,Comentario
417,2023-06-28,Gracias! Lo hice y quedo. 🙌🏻,! hice quedo .,"['hice', 'quedo']",Neutral,Comentario
418,2023-06-28,"Se resolvió, volviendo a instalar la app","resolvió , volviendo instalar app","['resolvió', 'volviendo', 'instalar', 'app']",Neutral,Aplicación
419,2023-06-28,"Gracias, ahora se los envío",", envío",['envío'],Neutral,Comentario
420,2023-06-29,"buen día, ¿esto es real?","buen , ¿esto real ?","['buen', 'esto', 'real']",Neutral,Ayuda
421,2023-06-29,"Ps.... su aplicación es la mejor, he visto HSBC y Banamex y nel. ¿qué tal la de HeyBanco, la has probado?","ps .... aplicación mejor , visto hsbc banamex nel . ¿qué tal , probado ?","['ps', 'aplicación', 'mejor', 'visto', 'hsbc', 'banamex', 'nel', 'qué', 'tal', 'probado']",Neutral,Comentario
422,2023-06-30,Muchas gracias ✨,,[],Neutral,Comentario
423,2023-06-30,"Desde que abrí mi cuenta los amo ♥️. Si puedes, te recomiendo INVERSIÓN HEY ahí tengo mis ahorros y si eres Hey Pro hay mejores rendimientos 🤩","abrí cuenta amo . puedes , recomiendo inversión ahí ahorros pro mejores rendimientos","['abrí', 'cuenta', 'amo', 'puedes', 'recomiendo', 'inversión', 'ahí', 'ahorros', 'pro', 'mejores', 'rendimientos']",Neutral,Aplicación
424,2023-07-01,"Respuesta favorable, gracias!","respuesta favorable , !","['respuesta', 'favorable']",Positive,Ayuda
425,2023-07-02,Por eso amamos ✨🩷,amamos,['amamos'],Neutral,Comentario
426,2023-07-03,"Una más Techreo de Came, está súper bien.... además de que ahora están dando unos regalos solo por inveir con ellos...seguro y muy fácil.","techreo came , súper bien .... además dando regalos inveir ... seguro fácil .","['techreo', 'came', 'súper', 'bien', 'además', 'dando', 'regalos', 'inveir', 'seguro', 'fácil']",Neutral,Comentario
427,2023-07-04,Nos da mucho gusto que seas pae de esta gran familia FINSUS ¡Saludos! 😎💙,da gusto pae gran familia finsus ¡saludos !,"['da', 'gusto', 'pae', 'gran', 'familia', 'finsus', 'saludos']",Neutral,Contrataciones
428,2023-07-04,¡Hola Gracias por ser pae de esta gran familia FINSUS 😎👊,¡hola ser pae gran familia finsus,"['hola', 'ser', 'pae', 'gran', 'familia', 'finsus']",Neutral,Aplicación
429,2023-07-04,Hace pocos días estaba disponible,pocos disponible,"['pocos', 'disponible']",Neutral,Comentario
430,2023-07-04,FINSUS siempre me a gustado mucho :) Aprovechando les dejo mi enlace de referido ;) Utiliza mi código CASTILLO--79570,finsus siempre gustado : ) aprovechando dejo enlace referido ; ) utiliza código castillo -- 79570,"['finsus', 'siempre', 'gustado', 'aprovechando', 'dejo', 'enlace', 'referido', 'utiliza', 'código', 'castillo', '79570']",Neutral,Comentario
431,2023-07-04,"Pedida, esta si vale la pena el precio jajaja","pedida , vale pena precio jajaja","['pedida', 'vale', 'pena', 'precio', 'jajaja']",Neutral,Comentario
432,2023-07-04,Sin duda!,duda !,['duda'],Neutral,Comentario
433,2023-07-05,Intenta es buenazo!!,intenta buenazo ! !,"['intenta', 'buenazo']",Neutral,Comentario
434,2023-07-06,"ay suena súper bien, justo lo que me anda gustando mucho ahorita de nu es su pae de hacer crecer tu dinero jajk o sea la inversión, quiero entrarle más al tema👀 la más fan de los neobanks, definitivamente cuando por fin mande alv a banamex me abriré una de heybanco 🤓🩷","ay suena súper bien , justo anda gustando ahorita nu pae hacer crecer dinero jajk inversión , quiero entrarle tema fan neobanks , definitivamente fin mande alv banamex abriré","['ay', 'suena', 'súper', 'bien', 'justo', 'anda', 'gustando', 'ahorita', 'nu', 'pae', 'hacer', 'crecer', 'dinero', 'jajk', 'inversión', 'quiero', 'entrarle', 'tema', 'fan', 'neobanks', 'definitivamente', 'fin', 'mande', 'alv', 'banamex', 'abriré']",Positive,Comentario
435,2023-07-06,"Fácil: entro a pagos, elijo la tarjeta, elijo el plazo (3 meses, 0%), aceptar, token 👉 Error. Antes he pagado sin problemas. Puedo hacer otras operaciones con token sin problemas.","fácil : entro pagos , elijo , elijo plazo ( 3 meses , 0 % ) , aceptar , token error . pagado problemas . puedo hacer operaciones token problemas .","['fácil', 'entro', 'pagos', 'elijo', 'elijo', 'plazo', '3', 'meses', '0', 'aceptar', 'token', 'error', 'pagado', 'problemas', 'puedo', 'hacer', 'operaciones', 'token', 'problemas']",Negative,Crédito
436,2023-07-06,"😍 El nuevo diseño de las TDC de esta ma-ma-lón chavos. 🙋🏽‍♂️ Tan pronto me regrese de USA voy a solicitar mi nuevo diseño (carísimo el envío por cieo, ni Obama lo tiene). 👀Por cieo, su programa de recompensas esta bastante aceptable eh. 💡https://t.co/F79GXxxqTB","nuevo diseño tdc ma-ma-lón chavos . pronto regrese usa voy solicitar nuevo diseño ( carísimo envío cieo , obama ) . cieo , programa recompensas bastante aceptable eh . https : //t.co/f79gxxxqtb","['nuevo', 'diseño', 'tdc', 'ma', 'ma', 'lón', 'chavos', 'pronto', 'regrese', 'usa', 'voy', 'solicitar', 'nuevo', 'diseño', 'carísimo', 'envío', 'cieo', 'obama', 'cieo', 'programa', 'recompensas', 'bastante', 'aceptable', 'eh', 'https', 't', 'co', 'f79gxxxqtb']",Neutral,Comentario
437,2023-07-06,"📢 Tarjetas de Crédito (TDC) SIN anualidad y con diseños chingones. 🚨Aunque antes de usar una TDC debes aprender a usarla papucho. 📢 Personalmente la uso y me va muy bien, la aceptan donde sea (incluso en el gabacho). 👀Checa:","tarjetas crédito ( tdc ) anualidad diseños chingones . aunque usar tdc debes aprender usarla papucho . personalmente uso va bien , aceptan ( incluso gabacho ) . checa :","['tarjetas', 'crédito', 'tdc', 'anualidad', 'diseños', 'chingones', 'aunque', 'usar', 'tdc', 'debes', 'aprender', 'usarla', 'papucho', 'personalmente', 'uso', 'va', 'bien', 'aceptan', 'incluso', 'gabacho', 'checa']",Neutral,Aplicación
438,2023-07-07,"Muchas gracias, Justo llame hace dos días para la aclaración, espero no sea tan tardado y salga bien",", justo llame dos aclaración , espero tardado salga bien","['justo', 'llame', 'dos', 'aclaración', 'espero', 'tardado', 'salga', 'bien']",Neutral,Comentario
439,2023-07-07,"Gracias, acabo de mandar el correo.",", acabo mandar correo .","['acabo', 'mandar', 'correo']",Neutral,Comentario
440,2023-07-08,"Varias meses siendo usuario HeyPro en y al fin me dieron por lo menos unos de sus puntos, algo más que una taza preferencial de inversión.","varias meses siendo usuario heypro fin dieron menos puntos , taza preferencial inversión .","['varias', 'meses', 'siendo', 'usuario', 'heypro', 'fin', 'dieron', 'menos', 'puntos', 'taza', 'preferencial', 'inversión']",Neutral,Crédito
441,2023-07-09,"Perfecto, estaré atenta. Muchas gracias.","perfecto , atenta . .","['perfecto', 'atenta']",Positive,Comentario
442,2023-07-10,Rifadisimo en lo personal si me gustó.,rifadisimo personal gustó .,"['rifadisimo', 'personal', 'gustó']",Neutral,Comentario
443,2023-07-11,"Sí me sirvió, muchas gracias 🫶🏽","sirvió ,",['sirvió'],Neutral,Comentario
444,2023-07-11,"Que sean tan fácil de usar y sobre todo confiables como heybanco, cuales?","fácil usar confiables , cuales ?","['fácil', 'usar', 'confiables', 'cuales']",Neutral,Comentario
445,2023-07-11,"Ya me llegó la Ajolotarjeta de y me encantó, acá les dejo el unboxing para que vean más detalles de este nuevo diseño:","llegó ajolotarjeta encantó , acá dejo unboxing vean detalles nuevo diseño :","['llegó', 'ajolotarjeta', 'encantó', 'acá', 'dejo', 'unboxing', 'vean', 'detalles', 'nuevo', 'diseño']",Neutral,Comentario
